,CustomerID,no_bills,sum_bill,Recency,Recency_min,Average_bill,Recency_int,month_interval,no_of_visit_per_month,,,
3074,16542,1,119.62,17-10-2011 10:47,17-10-2011 10:47,119.62,10,0,0,,4.784320052,
3075,16545,1,339.3,28-06-2011 10:37,28-06-2011 10:37,339.3,6,0,0,,5.826884672,
3076,16546,2,787.15,22-02-2011 11:20,02-12-2010 12:07,393.575,2,2.7,1.35,,5.975271647,
3077,16549,10,4154.64,29-11-2011 15:06,09-01-2011 14:03,415.464,11,10.8,1.08,,6.029395968,
3078,16550,5,2298.97,23-08-2011 11:12,06-12-2010 13:53,459.794,8,8.633333333,1.726666667,,6.130778563,
3079,16551,3,922.12,05-09-2011 09:38,07-01-2011 10:24,307.3733333,9,8,2.666666667,,5.728063078,
3080,16552,2,379.73,11-04-2011 10:04,01-12-2010 12:36,189.865,4,4.333333333,2.166666667,,5.246313293,
3081,16553,12,5719.82,29-06-2011 15:42,14-12-2010 13:58,476.6516667,6,6.566666667,0.547222222,,6.166785966,
3082,16554,3,837.1,28-10-2011 14:51,12-01-2011 12:41,279.0333333,10,9.633333333,3.211111111,,5.631331249,
3083,16555,2,285.89,04-11-2011 14:31,22-08-2011 12:32,142.945,11,2.466666667,1.233333333,,4.962459941,
3084,16556,7,3313.79,04-10-2011 11:36,14-12-2010 13:32,473.3985714,10,9.766666667,1.395238095,,6.159937679,
3085,16557,2,281.85,15-11-2011 14:04,25-07-2011 13:28,140.925,11,3.766666667,1.883333333,,4.948227834,
3086,16558,20,8338.49,09-12-2011 10:20,08-12-2010 12:01,416.9245,12,12.16666667,0.608333333,,6.03290515,
3087,16560,2,841.41,13-11-2011 10:35,16-12-2010 14:36,420.705,11,11.03333333,5.516666667,,6.041931875,
3088,16561,2,511.12,04-12-2011 11:50,11-10-2011 09:53,255.56,12,1.8,0.9,,5.543457216,
3089,16563,1,1077.74,17-10-2011 11:51,17-10-2011 11:51,1077.74,10,0,0,,6.982621535,
3090,16565,1,173.7,10-12-2010 15:21,10-12-2010 15:21,173.7,0,0,0,,5.157329673,
3091,16566,5,614.66,24-11-2011 16:34,20-02-2011 10:29,122.932,11,9.233333333,1.846666667,,4.811631357,
3092,16567,2,865.6,29-05-2011 13:57,07-01-2011 09:31,432.8,5,4.733333333,2.366666667,,6.070275728,
3093,16569,1,124.2,06-12-2011 15:32,06-12-2011 15:32,124.2,12,0,0,,4.821893169,
3094,16570,10,3738.4,24-11-2011 17:02,01-02-2011 10:37,373.84,11,9.866666667,0.986666667,,5.923827898,
3095,16571,3,1421.69,13-11-2011 11:46,03-03-2011 09:41,473.8966667,11,8.5,2.833333333,,6.160989295,
3096,16572,3,1009.6,04-08-2011 16:34,09-03-2011 12:04,336.5333333,8,4.933333333,1.644444444,,5.818697203,
3097,16573,2,663.61,16-09-2011 09:13,22-02-2011 15:14,331.805,9,6.833333333,3.416666667,,5.804547447,
3098,16574,1,451.44,29-09-2011 13:39,29-09-2011 13:39,451.44,9,0,0,,6.112442474,
3099,16581,1,105.84,10-06-2011 10:05,10-06-2011 10:05,105.84,6,0,0,,4.66192852,
3100,16582,1,313.62,18-08-2011 17:02,18-08-2011 17:02,313.62,8,0,0,,5.748182062,
3101,16583,1,233.45,01-12-2010 12:03,01-12-2010 12:03,233.45,0,0,0,,5.452967921,
3102,16584,2,936.08,20-09-2011 13:45,30-03-2011 13:14,468.04,9,5.8,2.9,,6.148553762,
3103,16586,1,463.95,05-04-2011 09:32,05-04-2011 09:32,463.95,4,0,0,,6.139776788,
3104,16587,1,225.15,21-04-2011 15:51,21-04-2011 15:51,225.15,4,0,0,,5.416766847,
3105,16589,3,459.24,29-09-2011 14:50,01-07-2011 13:31,153.08,9,3,1,,5.030960661,
3106,16591,1,213.5,02-10-2011 10:43,02-10-2011 10:43,213.5,10,0,0,,5.363636833,
3107,16592,16,4113.68,05-12-2011 13:49,25-02-2011 10:19,257.105,12,9.433333333,0.589583333,,5.549484562,
3108,16593,3,330.03,20-10-2011 12:41,16-01-2011 12:11,110.01,10,9.233333333,3.077777778,,4.700571271,
3109,16594,1,181.09,25-09-2011 14:08,25-09-2011 14:08,181.09,9,0,0,,5.198994145,
3110,16595,1,360.16,09-10-2011 13:15,09-10-2011 13:15,360.16,10,0,0,,5.886548377,
3111,16596,2,250.15,24-11-2011 10:02,08-12-2010 16:18,125.075,11,11.66666667,5.833333333,,4.828913557,
3112,16597,1,90.04,05-12-2011 15:44,05-12-2011 15:44,90.04,12,0,0,,4.500254016,
3113,16598,1,145.05,27-02-2011 11:42,27-02-2011 11:42,145.05,2,0,0,,4.977078511,
3114,16600,6,813.52,05-12-2011 16:00,05-01-2011 12:13,135.5866667,12,11.13333333,1.855555556,,4.909611042,
3115,16601,1,243.63,30-10-2011 11:09,30-10-2011 11:09,243.63,10,0,0,,5.495650681,
3116,16602,1,528.08,03-11-2011 15:54,03-11-2011 15:54,528.08,11,0,0,,6.269247787,
3117,16603,2,482.47,26-09-2011 10:06,09-09-2011 13:02,241.235,9,0.533333333,0.266666667,,5.485771562,
3118,16607,14,3347.71,22-11-2011 10:24,16-12-2010 08:41,239.1221429,11,11.36666667,0.811904762,,5.476974479,
3119,16609,7,5466.86,24-11-2011 13:32,01-04-2011 10:11,780.98,11,7.9,1.128571429,,6.660549541,
3120,16610,1,75.66,04-05-2011 13:13,04-05-2011 13:13,75.66,5,0,0,,4.326249619,
3121,16611,1,129.49,06-06-2011 15:46,06-06-2011 15:46,129.49,6,0,0,,4.863603658,
3122,16612,4,1187.66,07-11-2011 07:38,01-02-2011 10:38,296.915,11,9.266666667,2.316666667,,5.693445903,
3123,16613,1,618.59,30-09-2011 15:52,30-09-2011 15:52,618.59,9,0,0,,6.427442695,
3124,16614,1,506.19,10-06-2011 11:36,10-06-2011 11:36,506.19,6,0,0,,6.226912093,
3125,16616,2,500.42,24-11-2011 16:31,05-07-2011 13:38,250.21,11,4.733333333,2.366666667,,5.522300565,
3126,16617,1,151.85,18-04-2011 10:35,18-04-2011 10:35,151.85,4,0,0,,5.022893191,
3127,16618,5,2647.59,08-11-2011 13:52,21-01-2011 11:55,529.518,11,9.7,1.94,,6.271967159,
3128,16619,1,226.21,21-03-2011 08:18,21-03-2011 08:18,226.21,3,0,0,,5.421463771,
3129,16620,2,178.96,06-12-2011 12:19,24-03-2011 10:37,89.48,12,8.566666667,4.283333333,,4.494015137,
3130,16621,4,813.48,19-10-2011 11:38,07-03-2011 11:32,203.37,10,7.533333333,1.883333333,,5.31502698,
3131,16623,1,129.45,08-04-2011 10:09,08-04-2011 10:09,129.45,4,0,0,,4.863294706,
3132,16624,2,810.57,20-09-2011 12:39,26-05-2011 14:20,405.285,9,3.866666667,1.933333333,,6.004590523,
3133,16625,1,333.08,10-03-2011 12:50,10-03-2011 12:50,333.08,3,0,0,,5.808382701,
3134,16626,17,4413.1,09-12-2011 11:56,18-03-2011 12:27,259.5941176,12,8.833333333,0.519607843,,5.559119325,
3135,16627,1,322.8,21-09-2011 14:38,21-09-2011 14:38,322.8,9,0,0,,5.777032936,
3136,16628,5,2188.05,10-11-2011 12:45,19-04-2011 08:55,437.61,11,6.833333333,1.366666667,,6.081328103,
3137,16629,2,417.73,27-09-2011 10:34,04-09-2011 16:12,208.865,9,0.733333333,0.366666667,,5.34168811,
3138,16633,6,2868.1,22-11-2011 13:41,19-04-2011 14:36,478.0166667,11,7.2,1.2,,6.169645599,
3139,16634,2,217.9,01-05-2011 12:09,02-12-2010 17:41,108.95,5,4.966666667,2.483333333,,4.690889061,
3140,16637,4,1154.47,07-11-2011 13:17,28-04-2011 10:20,288.6175,11,6.433333333,1.608333333,,5.665102282,
3141,16638,10,1680.72,17-11-2011 11:09,06-12-2010 10:19,168.072,11,11.53333333,1.153333333,,5.124392459,
3142,16639,3,1257.51,08-11-2011 13:20,18-04-2011 09:31,419.17,11,6.8,2.266666667,,6.038276566,
3143,16641,1,231.1,26-08-2011 12:49,26-08-2011 12:49,231.1,8,0,0,,5.442850517,
3144,16642,2,688.33,05-12-2011 11:31,16-05-2011 12:35,344.165,12,6.733333333,3.366666667,,5.841121194,
3145,16643,1,487.51,08-04-2011 08:24,08-04-2011 08:24,487.51,4,0,0,,6.189310803,
3146,16644,2,833.78,15-06-2011 12:39,11-05-2011 12:53,416.89,6,1.133333333,0.566666667,,6.032822398,
3147,16647,2,214.06,23-06-2011 11:47,19-05-2011 09:31,107.03,6,1.166666667,0.583333333,,4.673109169,
3148,16648,1,290.66,28-10-2011 08:58,28-10-2011 08:58,290.66,10,0,0,,5.672154199,
3149,16650,1,518.42,29-09-2011 09:51,29-09-2011 09:51,518.42,9,0,0,,6.250785725,
3150,16652,7,6773.97,12-10-2011 09:38,11-03-2011 13:13,967.71,10,7.133333333,1.019047619,,6.874932456,
3151,16653,2,1212.66,23-11-2011 14:51,29-09-2011 13:38,606.33,11,1.833333333,0.916666667,,6.407424392,
3152,16654,4,601.27,21-07-2011 15:23,06-12-2010 15:09,150.3175,7,7.566666667,1.891666667,,5.012749724,
3153,16655,6,3794.52,22-11-2011 11:25,12-01-2011 10:16,632.42,11,10.46666667,1.744444444,,6.44955373,
3154,16656,15,8625.8,17-11-2011 14:43,10-12-2010 11:23,575.0533333,11,11.4,0.76,,6.35446279,
3155,16657,4,933.62,30-11-2011 11:48,30-03-2011 12:02,233.405,11,8.133333333,2.033333333,,5.452775142,
3156,16658,1,123.24,06-12-2010 13:47,06-12-2010 13:47,123.24,0,0,0,,4.814133674,
3157,16659,1,39.12,03-06-2011 15:03,03-06-2011 15:03,39.12,6,0,0,,3.666633845,
3158,16660,4,1267.65,23-11-2011 14:53,24-01-2011 12:44,316.9125,11,10.1,2.525,,5.758625711,
3159,16665,1,135.4,12-12-2010 14:03,12-12-2010 14:03,135.4,0,0,0,,4.90823336,
3160,16666,1,118.98,20-11-2011 14:01,20-11-2011 14:01,118.98,11,0,0,,4.778955412,
3161,16667,2,570.13,02-10-2011 15:26,28-02-2011 12:57,285.065,10,7.2,3.6,,5.652717224,
3162,16668,6,306.72,24-11-2011 17:43,28-02-2011 12:46,51.12,11,8.966666667,1.494444444,,3.93417581,
3163,16669,2,1370.47,16-11-2011 12:26,22-09-2011 14:13,685.235,11,1.8,0.9,,6.529761845,
3164,16670,11,4095.9,23-11-2011 09:34,16-12-2010 10:30,372.3545455,11,11.36666667,1.033333333,,5.91984648,
3165,16671,3,1692.27,11-11-2011 13:40,28-06-2011 11:20,564.09,11,4.533333333,1.511111111,,6.335213813,
3166,16672,20,8134.94,07-12-2011 16:29,18-03-2011 10:15,406.747,12,8.8,0.44,,6.008191371,
3167,16674,2,319.61,16-10-2011 11:31,02-09-2011 13:59,159.805,10,1.433333333,0.716666667,,5.073954322,
3168,16676,4,1592.12,06-11-2011 12:01,06-01-2011 13:00,398.03,11,10.1,2.525,,5.986527379,
3169,16678,12,3109.99,07-12-2011 12:17,02-03-2011 09:24,259.1658333,12,9.333333333,0.777777778,,5.55746814,
3170,16679,1,129.75,08-12-2010 13:51,08-12-2010 13:51,129.75,0,0,0,,4.865609522,
3171,16680,1,183.7,27-10-2011 17:35,27-10-2011 17:35,183.7,10,0,0,,5.213303992,
3172,16681,6,1770.34,28-09-2011 11:11,31-03-2011 13:46,295.0566667,9,6,1,,5.687167428,
3173,16682,5,1028,05-12-2011 12:13,05-06-2011 11:02,205.6,12,6.1,1.22,,5.325932534,
3174,16684,28,66653.56,05-12-2011 14:06,16-12-2010 17:34,2380.484286,12,11.76666667,0.420238095,,7.775059227,
3175,16685,2,324.24,09-10-2011 13:58,09-10-2011 13:44,162.12,10,0,0,,5.088336802,
3176,16686,7,3062.83,23-10-2011 13:49,19-12-2010 14:41,437.5471429,10,10.23333333,1.461904762,,6.081184455,
3177,16688,4,1260.86,08-12-2011 15:24,10-10-2011 12:23,315.215,12,1.966666667,0.491666667,,5.753254946,
3178,16689,2,422.6,25-09-2011 11:39,18-09-2011 13:29,211.3,9,0.2,0.1,,5.353278925,
3179,16690,2,225.58,28-09-2011 15:02,22-05-2011 10:53,112.79,9,4.3,2.15,,4.725527683,
3180,16692,2,1126,28-03-2011 14:46,23-02-2011 15:41,563,3,1.066666667,0.533333333,,6.333279628,
3181,16693,2,482.01,02-10-2011 11:10,13-03-2011 11:06,241.005,10,6.766666667,3.383333333,,5.48481768,
3182,16696,4,657.9,27-07-2011 14:23,05-04-2011 15:20,164.475,7,3.733333333,0.933333333,,5.102758583,
3183,16697,1,112.75,12-04-2011 17:12,12-04-2011 17:12,112.75,4,0,0,,4.725172978,
3184,16698,2,1998,27-04-2011 10:52,31-03-2011 13:33,999,4,0.866666667,0.433333333,,6.906754779,
3185,16700,13,5076.55,01-12-2011 11:00,08-12-2010 16:34,390.5038462,12,11.9,0.915384615,,5.967437819,
3186,16701,13,5398.3,01-12-2011 11:10,13-12-2010 11:51,415.2538462,12,11.73333333,0.902564103,,6.028890011,
3187,16705,20,14034.99,09-12-2011 12:08,16-12-2010 10:51,701.7495,12,11.93333333,0.596666667,,6.553576503,
3188,16706,3,531.35,02-11-2011 13:50,17-08-2011 15:53,177.1166667,11,2.533333333,0.844444444,,5.176808649,
3189,16708,1,656.63,25-10-2011 12:20,25-10-2011 12:20,656.63,10,0,0,,6.487120694,
3190,16709,5,3029.87,16-09-2011 10:56,03-03-2011 10:55,605.974,9,6.566666667,1.313333333,,6.406837081,
3191,16710,10,2483.04,20-11-2011 14:50,06-12-2010 13:13,248.304,11,11.63333333,1.163333333,,5.514653802,
3192,16711,5,1651.03,06-12-2011 16:32,17-12-2010 12:43,330.206,12,11.8,2.36,,5.799716702,
3193,16712,11,3637.78,30-11-2011 13:48,08-03-2011 15:07,330.7072727,11,8.866666667,0.806060606,,5.801233612,
3194,16713,15,6923.13,21-11-2011 12:36,08-12-2010 13:01,461.542,11,11.56666667,0.771111111,,6.134573057,
3195,16714,2,1146.53,26-01-2011 13:46,26-01-2011 13:40,573.265,1,0,0,,6.351348088,
3196,16715,1,301.72,22-09-2011 18:15,22-09-2011 18:15,301.72,9,0,0,,5.709499435,
3197,16716,2,901.2,18-03-2011 10:03,01-02-2011 15:35,450.6,3,1.466666667,0.733333333,,6.110580028,
3198,16717,6,3858.38,16-11-2011 12:16,08-12-2010 16:48,643.0633333,11,11.4,1.9,,6.466243216,
3199,16718,1,623.75,05-12-2010 13:03,05-12-2010 13:03,623.75,0,0,0,,6.435749647,
3200,16719,7,1790.42,25-11-2011 09:27,06-12-2010 12:06,255.7742857,11,11.76666667,1.680952381,,5.544295359,
3201,16720,1,155.24,13-11-2011 16:22,13-11-2011 16:22,155.24,11,0,0,,5.044972307,
3202,16721,1,292.47,22-03-2011 16:08,22-03-2011 16:08,292.47,3,0,0,,5.678362097,
3203,16722,13,4730.81,22-11-2011 13:28,06-12-2010 12:59,363.9084615,11,11.7,0.9,,5.896902357,
3204,16723,2,589.15,09-09-2011 13:01,24-08-2011 11:31,294.575,9,0.533333333,0.266666667,,5.68553364,
3205,16725,6,779.57,10-02-2011 16:52,03-12-2010 16:02,129.9283333,2,2.3,0.383333333,,4.866983016,
3206,16726,5,1382.02,13-11-2011 14:53,13-12-2010 13:28,276.404,11,11.16666667,2.233333333,,5.621863564,
3207,16727,1,272.82,10-12-2010 13:48,10-12-2010 13:48,272.82,0,0,0,,5.608812237,
3208,16728,4,1054.67,24-10-2011 14:36,20-03-2011 13:28,263.6675,10,7.266666667,1.816666667,,5.57468884,
3209,16729,21,7236.6,01-11-2011 14:29,12-04-2011 14:22,344.6,11,6.766666667,0.322222222,,5.842384324,
3210,16730,3,743.11,18-10-2011 14:11,24-01-2011 14:01,247.7033333,10,8.9,2.966666667,,5.512231794,
3211,16732,1,603.75,08-11-2011 09:54,08-11-2011 09:54,603.75,11,0,0,,6.403160205,
3212,16734,3,650.51,18-10-2011 13:44,17-08-2011 15:00,216.8366667,10,2.033333333,0.677777778,,5.379144382,
3213,16735,5,2300.56,22-09-2011 11:49,09-01-2011 12:53,460.112,9,8.5,1.7,,6.131469938,
3214,16737,1,417.6,17-10-2011 13:03,17-10-2011 13:03,417.6,10,0,0,,6.034524037,
3215,16738,1,3.75,15-02-2011 09:46,15-02-2011 09:46,3.75,2,0,0,,1.32175584,
3216,16739,1,323,16-06-2011 09:17,16-06-2011 09:17,323,6,0,0,,5.777652323,
3217,16743,7,2238.09,10-11-2011 13:13,16-12-2010 12:15,319.7271429,11,10.96666667,1.566666667,,5.767467953,
3218,16744,7,1304.76,28-11-2011 13:06,19-06-2011 15:13,186.3942857,11,5.366666667,0.766666667,,5.227864246,
3219,16745,17,7194.3,14-09-2011 11:58,01-02-2011 11:31,423.1941176,9,7.5,0.441176471,,6.047830981,
3220,16746,18,6697.66,05-12-2011 12:33,16-12-2010 11:43,372.0922222,12,11.8,0.655555556,,5.919141733,
3221,16747,2,836.06,02-11-2011 11:37,03-10-2011 10:18,418.03,11,1,0.5,,6.0355532,
3222,16748,5,1515.9,22-11-2011 10:17,09-01-2011 13:50,303.18,11,10.53333333,2.106666667,,5.714326689,
3223,16750,5,623.93,26-10-2011 12:48,21-04-2011 16:53,124.786,10,6.233333333,1.246666667,,4.82660027,
3224,16751,1,1764.72,09-11-2011 10:48,09-11-2011 10:48,1764.72,11,0,0,,7.475747317,
3225,16752,1,207.5,02-12-2010 12:18,02-12-2010 12:18,207.5,0,0,0,,5.33513134,
3226,16753,1,223.92,12-10-2011 13:14,12-10-2011 13:14,223.92,10,0,0,,5.411288845,
3227,16754,1,2002.4,02-12-2010 17:38,02-12-2010 17:38,2002.4,0,0,0,,7.60210174,
3228,16755,3,1496.83,17-08-2011 13:21,28-01-2011 10:47,498.9433333,8,6.7,2.233333333,,6.212492529,
3229,16756,1,239.4,09-05-2011 09:33,09-05-2011 09:33,239.4,5,0,0,,5.478135793,
3230,16757,1,106.83,25-01-2011 11:59,25-01-2011 11:59,106.83,1,0,0,,4.671238786,
3231,16758,1,369.34,05-10-2011 14:47,05-10-2011 14:47,369.34,10,0,0,,5.911717629,
3232,16759,3,789.79,02-12-2011 12:42,09-11-2011 09:06,263.2633333,12,0.766666667,0.255555556,,5.573154799,
3233,16761,1,316.62,04-09-2011 11:15,04-09-2011 11:15,316.62,9,0,0,,5.757702317,
3234,16762,3,1501.38,20-11-2011 11:43,18-07-2011 12:52,500.46,11,4.133333333,1.377777778,,6.215527675,
3235,16763,1,611.85,25-05-2011 11:52,25-05-2011 11:52,611.85,5,0,0,,6.416487154,
3236,16764,13,2799.25,06-12-2011 11:41,19-07-2011 17:17,215.3269231,12,4.633333333,0.356410256,,5.372157446,
3237,16765,1,34,18-02-2011 15:41,18-02-2011 15:41,34,2,0,0,,3.526360525,
3238,16766,2,1145.6,11-03-2011 15:22,11-03-2011 13:34,572.8,3,0,0,,6.350536616,
3239,16767,11,5580.6,09-11-2011 09:42,27-01-2011 13:38,507.3272727,11,9.5,0.863636364,,6.229156304,
3240,16768,3,478.09,23-10-2011 10:38,13-03-2011 10:25,159.3633333,10,7.466666667,2.488888889,,5.071186711,
3241,16769,1,380.39,24-03-2011 13:41,24-03-2011 13:41,380.39,3,0,0,,5.941197042,
3242,16770,5,770.1,13-10-2011 12:21,02-12-2010 15:49,154.02,10,10.46666667,2.093333333,,5.037082464,
3243,16771,5,2234.81,06-11-2011 13:28,05-01-2011 13:57,446.962,11,10.13333333,2.026666667,,6.10247358,
3244,16773,1,164.94,13-10-2011 14:37,13-10-2011 14:37,164.94,10,0,0,,5.105581771,
3245,16774,4,661.52,03-10-2011 12:41,14-06-2011 12:45,165.38,10,3.666666667,0.916666667,,5.108245856,
3246,16775,11,1695.66,29-11-2011 15:22,07-12-2010 15:15,154.1509091,11,11.9,1.081818182,,5.037932052,
3247,16776,1,388.28,10-10-2011 13:04,10-10-2011 13:04,388.28,10,0,0,,5.961726729,
3248,16777,2,226.35,20-09-2011 13:41,27-03-2011 14:34,113.175,9,5.866666667,2.933333333,,4.728935293,
3249,16778,2,245.94,26-09-2011 13:48,10-03-2011 15:21,122.97,9,6.633333333,3.316666667,,4.811940423,
3250,16779,22,10629.72,07-12-2011 14:54,08-12-2010 09:56,483.1690909,12,12.13333333,0.551515152,,6.180366677,
3251,16780,2,425.19,31-08-2011 16:09,25-03-2011 17:34,212.595,8,5.266666667,2.633333333,,5.359388947,
3252,16781,1,311.25,02-12-2010 14:26,02-12-2010 14:26,311.25,0,0,0,,5.740596448,
3253,16782,13,2279.9,29-11-2011 13:20,09-12-2010 11:28,175.3769231,11,11.83333333,0.91025641,,5.166937504,
3254,16784,1,107.6,20-11-2011 12:20,20-11-2011 12:20,107.6,11,0,0,,4.678420648,
3255,16788,2,595.83,08-08-2011 14:53,30-03-2011 13:05,297.915,8,4.366666667,2.183333333,,5.696808211,
3256,16789,1,80.8,01-12-2011 15:12,01-12-2011 15:12,80.8,12,0,0,,4.391976966,
3257,16790,6,1545.62,06-12-2011 11:53,02-11-2011 11:23,257.6033333,12,1.133333333,0.188888889,,5.551420934,
3258,16791,7,1709.03,10-11-2011 19:12,11-01-2011 15:42,244.1471429,11,10.1,1.442857143,,5.497771088,
3259,16792,2,110.38,02-03-2011 14:41,02-03-2011 14:39,55.19,3,0,0,,4.010781777,
3260,16793,1,243.84,13-10-2011 15:08,13-10-2011 15:08,243.84,10,0,0,,5.496512272,
3261,16794,10,1220.69,08-12-2011 17:54,12-06-2011 14:15,122.069,12,5.966666667,0.596666667,,4.804586459,
3262,16795,1,414.88,09-12-2010 14:08,09-12-2010 14:08,414.88,0,0,0,,6.027989322,
3263,16796,1,305.62,11-09-2011 14:01,11-09-2011 14:01,305.62,9,0,0,,5.7223425,
3264,16800,1,1201.49,28-11-2011 14:06,28-11-2011 14:06,1201.49,11,0,0,,7.091317732,
3265,16801,4,1619.73,29-06-2011 15:33,11-03-2011 13:56,404.9325,6,3.666666667,0.916666667,,6.003720387,
3266,16803,1,332.3,05-10-2011 14:28,05-10-2011 14:28,332.3,10,0,0,,5.806038175,
3267,16804,3,536.99,16-11-2011 16:43,14-03-2011 15:48,178.9966667,11,8.233333333,2.744444444,,5.187367184,
3268,16805,2,460.59,19-06-2011 11:23,14-12-2010 13:35,230.295,6,6.2,3.1,,5.439361096,
3269,16806,4,775.54,28-08-2011 15:27,14-04-2011 19:59,193.885,8,4.5,1.125,,5.2672652,
3270,16807,3,1106.59,20-07-2011 12:00,14-03-2011 09:46,368.8633333,7,4.266666667,1.422222222,,5.910426205,
3271,16808,2,288.42,01-09-2011 19:34,10-03-2011 19:05,144.21,9,5.833333333,2.916666667,,4.971270571,
3272,16809,5,914.69,16-11-2011 15:45,22-03-2011 15:20,182.938,11,7.966666667,1.593333333,,5.209147298,
3273,16810,1,309.54,31-05-2011 15:32,31-05-2011 15:32,309.54,5,0,0,,5.735087324,
3274,16811,2,547.07,05-12-2011 11:39,22-11-2011 17:19,273.535,12,0.4,0.2,,5.611429584,
3275,16812,1,479.35,14-12-2010 12:35,14-12-2010 12:35,479.35,0,0,0,,6.17243102,
3276,16813,10,1692.98,01-12-2011 14:03,19-05-2011 13:28,169.298,12,6.533333333,0.653333333,,5.131660476,
3277,16814,21,6499.2,25-11-2011 13:27,05-12-2010 11:45,309.4857143,11,11.83333333,0.563492063,,5.734911934,
3278,16816,4,417.06,28-08-2011 14:16,16-12-2010 17:01,104.265,8,8.466666667,2.116666667,,4.646935735,
3279,16817,9,1604.75,07-12-2011 11:03,06-12-2010 14:19,178.3055556,12,12.16666667,1.351851852,,5.183498683,
3280,16818,11,3349.57,29-11-2011 10:41,18-05-2011 11:42,304.5063636,11,6.466666667,0.587878788,,5.718691986,
3281,16820,1,497.61,05-09-2011 12:06,05-09-2011 12:06,497.61,9,0,0,,6.209816638,
3282,16823,1,358.38,26-04-2011 15:00,26-04-2011 15:00,358.38,4,0,0,,5.881593876,
3283,16824,2,460.64,24-11-2011 12:38,28-06-2011 13:36,230.32,11,4.933333333,2.466666667,,5.439469646,
3284,16825,2,775.18,01-11-2011 11:51,07-06-2011 09:44,387.59,11,4.9,2.45,,5.95994808,
3285,16826,1,341.7,19-10-2011 14:05,19-10-2011 14:05,341.7,10,0,0,,5.833933159,
3286,16828,1,113.5,19-08-2011 13:24,19-08-2011 13:24,113.5,8,0,0,,4.731802837,
3287,16829,1,197.22,06-07-2011 10:48,06-07-2011 10:48,197.22,7,0,0,,5.284319857,
3288,16830,1,325.91,01-11-2011 11:35,01-11-2011 11:35,325.91,11,0,0,,5.78662127,
3289,16832,3,199.15,08-06-2011 15:36,06-05-2011 14:12,66.38333333,6,1.1,0.366666667,,4.195446021,
3290,16833,4,1106.53,08-12-2011 14:39,09-01-2011 13:02,276.6325,12,11.1,2.775,,5.622689911,
3291,16834,1,413.46,26-04-2011 09:37,26-04-2011 09:37,413.46,4,0,0,,6.024560775,
3292,16835,2,180.85,03-08-2011 13:50,01-12-2010 17:15,90.425,8,8.133333333,4.066666667,,4.504520778,
3293,16836,2,251.87,31-10-2011 10:05,15-08-2011 12:38,125.935,10,2.533333333,1.266666667,,4.835765901,
3294,16837,11,3170.98,08-11-2011 14:27,08-04-2011 08:48,288.2709091,11,7.133333333,0.648484848,,5.663900695,
3295,16838,2,588.85,26-05-2011 13:13,24-02-2011 15:01,294.425,5,3,1.5,,5.685024302,
3296,16839,34,16594.35,01-12-2011 09:03,05-12-2010 11:15,488.0691176,12,12,0.352941176,,6.19045703,
3297,16841,6,1869.82,03-11-2011 11:51,25-02-2011 12:40,311.6366667,11,8.333333333,1.388888889,,5.741837979,
3298,16842,3,1264.19,31-08-2011 10:42,10-02-2011 14:51,421.3966667,8,6.7,2.233333333,,6.043574591,
3299,16843,16,10196.57,28-10-2011 09:06,16-01-2011 16:10,637.285625,10,9.466666667,0.591666667,,6.457217946,
3300,16846,1,214.32,20-10-2011 13:55,20-10-2011 13:55,214.32,10,0,0,,5.367470225,
3301,16847,1,193.44,27-10-2011 13:29,27-10-2011 13:29,193.44,10,0,0,,5.264967387,
3302,16848,1,281.42,18-10-2011 08:42,18-10-2011 08:42,281.42,10,0,0,,5.639848215,
3303,16849,1,124.57,06-06-2011 09:16,06-06-2011 09:16,124.57,6,0,0,,4.824867807,
3304,16850,1,332.41,10-01-2011 11:09,10-01-2011 11:09,332.41,1,0,0,,5.806369147,
3305,16851,3,342.45,05-12-2011 13:32,19-10-2011 09:48,114.15,12,1.566666667,0.522222222,,4.737513373,
3306,16852,2,144.91,29-11-2011 13:22,16-06-2011 15:49,72.455,11,5.5,2.75,,4.282965679,
3307,16855,2,328.4,16-11-2011 12:03,27-10-2011 16:31,164.2,11,0.633333333,0.316666667,,5.101085197,
3308,16856,1,35.4,25-11-2011 08:59,25-11-2011 08:59,35.4,11,0,0,,3.56671182,
3309,16858,1,375.69,06-12-2010 09:52,06-12-2010 09:52,375.69,0,0,0,,5.928764335,
3310,16859,2,732.81,18-07-2011 12:19,23-03-2011 13:39,366.405,7,3.866666667,1.933333333,,5.903739279,
3311,16861,2,173.76,11-10-2011 09:05,04-07-2011 15:38,86.88,10,3.266666667,1.633333333,,4.464527856,
3312,16863,2,502.8,08-11-2011 15:26,08-12-2010 08:58,251.4,11,11.16666667,5.583333333,,5.527045296,
3313,16866,3,207.74,22-07-2011 10:06,01-07-2011 12:34,69.24666667,7,0.666666667,0.222222222,,4.237675009,
3314,16869,4,825.42,17-11-2011 12:02,17-06-2011 13:01,206.355,11,5.066666667,1.266666667,,5.329597987,
3315,16871,6,2812.34,17-11-2011 19:27,14-03-2011 10:31,468.7233333,11,8.266666667,1.377777778,,6.150012687,
3316,16872,3,680.02,23-09-2011 16:05,08-06-2011 14:32,226.6733333,9,3.566666667,1.188888889,,5.423509921,
